Name,Betweenness Centrality (BC),Degree,Ranking by BC,Label
starPep_06284,0,1,2099,Peptide
starPep_06283,0,1,2098,Peptide
starPep_06282,0,1,2097,Peptide
starPep_06281,0,1,2096,Peptide
starPep_06276,0,1,2095,Peptide
starPep_06273,0,1,2094,Peptide
starPep_06266,0,0,2093,Peptide
starPep_06256,0,1,2092,Peptide
starPep_06254,0,1,2091,Peptide
starPep_06251,0,1,2090,Peptide
starPep_06250,0,1,2089,Peptide
starPep_06248,0,1,2088,Peptide
starPep_06247,0,1,2087,Peptide
starPep_06246,0,1,2086,Peptide
starPep_06245,0,1,2085,Peptide
starPep_06244,0,1,2084,Peptide
starPep_06243,0,1,2083,Peptide
starPep_06242,0,1,2082,Peptide
starPep_06240,0,1,2081,Peptide
starPep_06239,0,1,2080,Peptide
starPep_06237,0,1,2079,Peptide
starPep_06236,0,1,2078,Peptide
starPep_06235,0,1,2077,Peptide
starPep_06234,0,1,2076,Peptide
starPep_06233,0,1,2075,Peptide
starPep_06232,0,1,2074,Peptide
starPep_06231,0,1,2073,Peptide
starPep_06230,0,1,2072,Peptide
starPep_06229,0,1,2071,Peptide
starPep_06228,0,1,2070,Peptide
starPep_06227,0,1,2069,Peptide
starPep_06226,0,1,2068,Peptide
starPep_06225,0,1,2067,Peptide
starPep_06217,0,1,2066,Peptide
starPep_06213,0,1,2065,Peptide
starPep_06209,0,1,2064,Peptide
starPep_06208,0,1,2063,Peptide
starPep_06207,0,1,2062,Peptide
starPep_06204,0,1,2061,Peptide
starPep_06203,0,1,2060,Peptide
starPep_06194,0,1,2059,Peptide
starPep_06191,0,1,2058,Peptide
starPep_06190,0,1,2057,Peptide
starPep_06189,0,1,2056,Peptide
starPep_06175,0,1,2055,Peptide
starPep_06146,0,1,2054,Peptide
starPep_06145,0,1,2053,Peptide
starPep_06141,0,1,2052,Peptide
starPep_06140,0,1,2051,Peptide
starPep_06139,0,1,2050,Peptide
starPep_06136,0,1,2049,Peptide
starPep_06135,0,1,2048,Peptide
starPep_06134,0,1,2047,Peptide
starPep_06127,0,1,2046,Peptide
starPep_06115,0,1,2045,Peptide
starPep_06102,0,1,2044,Peptide
starPep_06101,0,1,2043,Peptide
starPep_06100,0,0,2042,Peptide
starPep_06097,0,0,2041,Peptide
starPep_06096,0,0,2040,Peptide
starPep_06066,0,1,2039,Peptide
starPep_06064,0,1,2038,Peptide
starPep_06054,0,1,2037,Peptide
starPep_06053,0,1,2036,Peptide
starPep_06052,0,1,2035,Peptide
starPep_06051,0,1,2034,Peptide
starPep_06050,0,1,2033,Peptide
starPep_06048,0,1,2032,Peptide
starPep_06047,0,1,2031,Peptide
starPep_06046,0,1,2030,Peptide
starPep_06045,0,1,2029,Peptide
starPep_06044,0,1,2028,Peptide
starPep_06042,0,1,2027,Peptide
starPep_06040,0,1,2026,Peptide
starPep_06039,0,1,2025,Peptide
starPep_06036,0,1,2024,Peptide
starPep_06035,0,1,2023,Peptide
starPep_06034,0,1,2022,Peptide
starPep_06033,0,1,2021,Peptide
starPep_06032,0,1,2020,Peptide
starPep_06031,0,1,2019,Peptide
starPep_06030,0,1,2018,Peptide
starPep_05993,0,1,2017,Peptide
starPep_05985,0,1,2016,Peptide
starPep_05984,0,1,2015,Peptide
starPep_05983,0,1,2014,Peptide
starPep_05982,0,1,2013,Peptide
starPep_05981,0,1,2012,Peptide
starPep_05980,0,1,2011,Peptide
starPep_05979,0,1,2010,Peptide
starPep_05978,0,1,2009,Peptide
starPep_05977,0,1,2008,Peptide
starPep_05976,0,1,2007,Peptide
starPep_05975,0,1,2006,Peptide
starPep_05974,0,0,2005,Peptide
starPep_05963,0,1,2004,Peptide
starPep_05962,0,1,2003,Peptide
starPep_05961,0,1,2002,Peptide
starPep_05960,0,1,2001,Peptide
starPep_05942,0,1,2000,Peptide
starPep_05882,0,1,1999,Peptide
starPep_05880,0,1,1998,Peptide
starPep_05869,0,1,1997,Peptide
starPep_05861,0,1,1996,Peptide
starPep_05859,0,1,1995,Peptide
starPep_05855,0,0,1994,Peptide
starPep_05850,0,1,1993,Peptide
starPep_05849,0,0,1992,Peptide
starPep_05848,0,1,1991,Peptide
starPep_05847,0,1,1990,Peptide
starPep_05846,0,1,1989,Peptide
starPep_05845,0,1,1988,Peptide
starPep_05844,0,1,1987,Peptide
starPep_05843,0,1,1986,Peptide
starPep_05837,0,1,1985,Peptide
starPep_05819,0,1,1984,Peptide
starPep_05810,0,1,1983,Peptide
starPep_05804,0,1,1982,Peptide
starPep_05794,0,1,1981,Peptide
starPep_05789,0,1,1980,Peptide
starPep_05783,0,1,1979,Peptide
starPep_05767,0,1,1978,Peptide
starPep_05766,0,1,1977,Peptide
starPep_05764,0,1,1976,Peptide
starPep_05758,0,1,1975,Peptide
starPep_05755,0,1,1974,Peptide
starPep_05751,0,1,1973,Peptide
starPep_05750,0,1,1972,Peptide
starPep_05749,0,1,1971,Peptide
starPep_05748,0,1,1970,Peptide
starPep_05747,0,1,1969,Peptide
starPep_05746,0,1,1968,Peptide
starPep_05745,0,0,1967,Peptide
starPep_05744,0,1,1966,Peptide
starPep_05743,0,1,1965,Peptide
starPep_05742,0,1,1964,Peptide
starPep_05741,0,1,1963,Peptide
starPep_05740,0,1,1962,Peptide
starPep_05739,0,1,1961,Peptide
starPep_05738,0,1,1960,Peptide
starPep_05736,0,1,1959,Peptide
starPep_05735,0,1,1958,Peptide
starPep_05734,0,1,1957,Peptide
starPep_05733,0,1,1956,Peptide
starPep_05732,0,1,1955,Peptide
starPep_05731,0,1,1954,Peptide
starPep_05730,0,1,1953,Peptide
starPep_05729,0,1,1952,Peptide
starPep_05715,0,1,1951,Peptide
starPep_05714,0,1,1950,Peptide
starPep_05713,0,1,1949,Peptide
starPep_05712,0,1,1948,Peptide
starPep_05711,0,1,1947,Peptide
starPep_05710,0,1,1946,Peptide
starPep_05709,0,1,1945,Peptide
starPep_05708,0,1,1944,Peptide
starPep_05698,0,1,1943,Peptide
starPep_05697,0,0,1942,Peptide
starPep_05696,0,1,1941,Peptide
starPep_05695,0,1,1940,Peptide
starPep_05694,0,1,1939,Peptide
starPep_05693,0,1,1938,Peptide
starPep_05692,0,1,1937,Peptide
starPep_05686,0,1,1936,Peptide
starPep_05681,0,1,1935,Peptide
starPep_05680,0,1,1934,Peptide
starPep_05679,0,1,1933,Peptide
starPep_05678,0,1,1932,Peptide
starPep_05677,0,1,1931,Peptide
starPep_05640,0,1,1930,Peptide
starPep_05638,0,1,1929,Peptide
starPep_05635,0,1,1928,Peptide
starPep_05634,0,1,1927,Peptide
starPep_05633,0,1,1926,Peptide
starPep_05632,0,1,1925,Peptide
starPep_05631,0,1,1924,Peptide
starPep_05628,0,1,1923,Peptide
starPep_05623,0,1,1922,Peptide
starPep_05620,0,0,1921,Peptide
starPep_05619,0,0,1920,Peptide
starPep_05613,0,0,1919,Peptide
starPep_05612,0,1,1918,Peptide
starPep_05610,0,1,1917,Peptide
starPep_05609,0,1,1916,Peptide
starPep_05608,0,1,1915,Peptide
starPep_05607,0,0,1914,Peptide
starPep_05586,0,1,1913,Peptide
starPep_05584,0,1,1912,Peptide
starPep_05582,0,1,1911,Peptide
starPep_05580,0,1,1910,Peptide
starPep_05579,0,1,1909,Peptide
starPep_05578,0,1,1908,Peptide
starPep_05577,0,1,1907,Peptide
starPep_05576,0,1,1906,Peptide
starPep_05574,0,1,1905,Peptide
starPep_05573,0,1,1904,Peptide
starPep_05566,0,1,1903,Peptide
starPep_05564,0,1,1902,Peptide
starPep_05563,0,1,1901,Peptide
starPep_05562,0,1,1900,Peptide
starPep_05540,0,1,1899,Peptide
starPep_05527,0,1,1898,Peptide
Hylarana spinulosa,169,14,557,Origin
starPep_05526,0,1,1896,Peptide
starPep_05525,0,1,1895,Peptide
starPep_05522,0,1,1894,Peptide
starPep_05521,0,1,1893,Peptide
starPep_05520,0,1,1892,Peptide
starPep_05519,0,1,1891,Peptide
starPep_05518,0,1,1890,Peptide
starPep_05516,0,1,1889,Peptide
starPep_05515,0,1,1888,Peptide
starPep_05514,0,1,1887,Peptide
starPep_05513,0,1,1886,Peptide
starPep_05512,0,1,1885,Peptide
starPep_05511,0,1,1884,Peptide
starPep_05510,0,1,1883,Peptide
starPep_05509,0,1,1882,Peptide
starPep_05508,0,1,1881,Peptide
starPep_05507,0,1,1880,Peptide
starPep_05506,0,1,1879,Peptide
starPep_05502,0,1,1878,Peptide
starPep_05501,0,1,1877,Peptide
starPep_05500,0,1,1876,Peptide
starPep_05499,0,1,1875,Peptide
starPep_05498,0,1,1874,Peptide
starPep_05497,0,1,1873,Peptide
starPep_05496,0,1,1872,Peptide
starPep_05481,0,1,1871,Peptide
starPep_05477,0,1,1870,Peptide
starPep_05476,0,1,1869,Peptide
starPep_05475,0,1,1868,Peptide
starPep_05473,0,1,1867,Peptide
starPep_05472,0,1,1866,Peptide
starPep_05469,0,1,1865,Peptide
starPep_05468,0,1,1864,Peptide
starPep_05467,0,1,1863,Peptide
starPep_05464,0,1,1862,Peptide
starPep_05460,0,0,1861,Peptide
starPep_05456,0,1,1860,Peptide
starPep_05455,0,1,1859,Peptide
starPep_05452,0,1,1858,Peptide
starPep_05443,0,1,1857,Peptide
starPep_05442,0,1,1856,Peptide
starPep_05441,0,1,1855,Peptide
starPep_05440,0,1,1854,Peptide
starPep_05439,0,1,1853,Peptide
starPep_05438,0,1,1852,Peptide
starPep_05437,0,1,1851,Peptide
starPep_05436,0,1,1850,Peptide
starPep_05435,0,1,1849,Peptide
starPep_05425,0,1,1848,Peptide
starPep_05424,0,1,1847,Peptide
starPep_05422,0,1,1846,Peptide
starPep_05420,0,1,1845,Peptide
starPep_05415,0,1,1844,Peptide
starPep_05404,0,1,1843,Peptide
starPep_05403,0,0,1842,Peptide
starPep_05401,0,1,1841,Peptide
starPep_05396,0,1,1840,Peptide
starPep_05395,0,1,1839,Peptide
starPep_05394,0,1,1838,Peptide
starPep_05393,0,1,1837,Peptide
starPep_05392,0,1,1836,Peptide
starPep_05391,0,1,1835,Peptide
starPep_05390,0,1,1834,Peptide
starPep_05389,0,1,1833,Peptide
starPep_05387,0,1,1832,Peptide
starPep_05379,0,1,1831,Peptide
starPep_05377,0,1,1830,Peptide
starPep_05365,0,1,1829,Peptide
starPep_05352,0,1,1828,Peptide
starPep_05344,0,1,1827,Peptide
starPep_05341,0,1,1826,Peptide
starPep_05340,0,1,1825,Peptide
starPep_05339,0,1,1824,Peptide
starPep_05338,0,1,1823,Peptide
starPep_05337,0,1,1822,Peptide
starPep_05336,0,1,1821,Peptide
starPep_05331,0,1,1820,Peptide
starPep_05328,0,1,1819,Peptide
starPep_05304,0,1,1818,Peptide
starPep_05303,0,0,1817,Peptide
starPep_05296,0,1,1816,Peptide
starPep_05295,0,1,1815,Peptide
starPep_05294,0,1,1814,Peptide
starPep_05280,0,1,1813,Peptide
starPep_05279,0,1,1812,Peptide
starPep_05278,0,1,1811,Peptide
starPep_05275,0,1,1810,Peptide
starPep_05274,0,1,1809,Peptide
starPep_05273,0,1,1808,Peptide
starPep_05266,0,1,1807,Peptide
starPep_05264,0,0,1806,Peptide
starPep_05263,0,0,1805,Peptide
starPep_05255,0,1,1804,Peptide
starPep_05254,0,1,1803,Peptide
starPep_05253,0,1,1802,Peptide
starPep_05252,0,1,1801,Peptide
starPep_05249,0,1,1800,Peptide
starPep_05248,0,1,1799,Peptide
starPep_05237,0,1,1798,Peptide
starPep_05220,0,1,1797,Peptide
starPep_05216,0,1,1796,Peptide
starPep_05213,0,1,1795,Peptide
starPep_05207,0,1,1794,Peptide
starPep_05201,0,1,1793,Peptide
starPep_05200,0,1,1792,Peptide
starPep_05189,0,1,1791,Peptide
starPep_05188,0,1,1790,Peptide
starPep_05187,0,1,1789,Peptide
Sus scrofa,12854.60131,13,99,Origin
starPep_05167,0,1,1787,Peptide
starPep_05145,0,1,1786,Peptide
starPep_05142,0,1,1785,Peptide
starPep_05141,0,1,1784,Peptide
starPep_05140,0,1,1783,Peptide
starPep_05139,0,1,1782,Peptide
starPep_05138,0,1,1781,Peptide
starPep_05136,0,1,1780,Peptide
starPep_05134,0,1,1779,Peptide
starPep_05132,0,1,1778,Peptide
starPep_05131,0,1,1777,Peptide
starPep_05121,0,1,1776,Peptide
starPep_05120,0,1,1775,Peptide
starPep_05112,0,1,1774,Peptide
starPep_05111,0,0,1773,Peptide
starPep_05110,0,1,1772,Peptide
starPep_05109,0,1,1771,Peptide
starPep_05108,0,1,1770,Peptide
starPep_05107,0,1,1769,Peptide
starPep_05106,0,1,1768,Peptide
starPep_05105,0,1,1767,Peptide
starPep_05104,0,1,1766,Peptide
starPep_05101,0,1,1765,Peptide
starPep_05095,0,0,1764,Peptide
starPep_05088,0,1,1763,Peptide
starPep_05087,0,1,1762,Peptide
starPep_05086,0,1,1761,Peptide
starPep_05083,0,1,1760,Peptide
starPep_05082,0,1,1759,Peptide
starPep_05020,0,1,1758,Peptide
starPep_05019,0,1,1757,Peptide
starPep_05018,0,1,1756,Peptide
starPep_05017,0,1,1755,Peptide
starPep_05016,0,1,1754,Peptide
starPep_05013,0,1,1753,Peptide
starPep_05012,0,1,1752,Peptide
starPep_05011,0,1,1751,Peptide
starPep_05010,0,1,1750,Peptide
starPep_05009,0,1,1749,Peptide
starPep_05006,0,1,1748,Peptide
starPep_04997,0,1,1747,Peptide
starPep_04996,0,1,1746,Peptide
starPep_04995,0,1,1745,Peptide
starPep_04994,0,1,1744,Peptide
starPep_04993,0,1,1743,Peptide
starPep_04992,0,1,1742,Peptide
starPep_04991,0,1,1741,Peptide
starPep_04990,0,1,1740,Peptide
starPep_04989,0,1,1739,Peptide
starPep_04988,0,1,1738,Peptide
starPep_04986,0,0,1737,Peptide
starPep_04985,0,0,1736,Peptide
starPep_04984,0,1,1735,Peptide
starPep_04981,0,1,1734,Peptide
starPep_04960,0,0,1733,Peptide
Oldenlandia affinis,24360.97078,13,52,Origin
starPep_04926,0,1,1731,Peptide
Xenopus laevis,32138.08333,13,31,Origin
starPep_04925,0,1,1729,Peptide
Rana temporaria,38978.54366,13,21,Origin
starPep_04923,0,1,1727,Peptide
starPep_04922,0,1,1726,Peptide
Lachesana tarabaevi,75,12,578,Origin
starPep_04921,0,1,1724,Peptide
starPep_04920,0,1,1723,Peptide
Pachycondyla goeldii,20086,12,60,Origin
starPep_04919,0,1,1721,Peptide
starPep_04896,0,1,1720,Peptide
starPep_04890,0,1,1719,Peptide
starPep_04889,0,1,1718,Peptide
starPep_04884,0,1,1717,Peptide
starPep_04873,0,1,1716,Peptide
starPep_04863,0,1,1715,Peptide
starPep_04862,0,1,1714,Peptide
starPep_04861,0,1,1713,Peptide
starPep_04860,0,1,1712,Peptide
starPep_04859,0,1,1711,Peptide
starPep_04858,0,1,1710,Peptide
starPep_04857,0,1,1709,Peptide
starPep_04856,0,1,1708,Peptide
starPep_04855,0,1,1707,Peptide
starPep_04852,0,1,1706,Peptide
starPep_04840,0,1,1705,Peptide
starPep_04837,0,1,1704,Peptide
starPep_04836,0,1,1703,Peptide
starPep_04835,0,1,1702,Peptide
starPep_04825,0,1,1701,Peptide
starPep_04822,0,1,1700,Peptide
starPep_04817,0,1,1699,Peptide
starPep_04813,0,0,1698,Peptide
starPep_04802,0,1,1697,Peptide
starPep_04796,0,1,1696,Peptide
starPep_04788,0,1,1695,Peptide
starPep_04787,0,1,1694,Peptide
starPep_04786,0,1,1693,Peptide
starPep_04785,0,1,1692,Peptide
starPep_04784,0,1,1691,Peptide
starPep_04783,0,1,1690,Peptide
starPep_04782,0,1,1689,Peptide
starPep_04781,0,1,1688,Peptide
starPep_04780,0,1,1687,Peptide
starPep_04779,0,1,1686,Peptide
starPep_04778,0,1,1685,Peptide
starPep_04777,0,1,1684,Peptide
starPep_04776,0,1,1683,Peptide
starPep_04768,0,1,1682,Peptide
starPep_04767,0,1,1681,Peptide
starPep_04762,0,1,1680,Peptide
starPep_04758,0,1,1679,Peptide
starPep_04757,0,1,1678,Peptide
starPep_04730,0,1,1677,Peptide
starPep_04710,0,1,1676,Peptide
starPep_04707,0,1,1675,Peptide
starPep_04689,0,1,1674,Peptide
starPep_04679,0,1,1673,Peptide
starPep_04677,0,0,1672,Peptide
starPep_04652,0,1,1671,Peptide
starPep_04651,0,1,1670,Peptide
starPep_04650,0,1,1669,Peptide
starPep_04608,0,1,1668,Peptide
starPep_04594,0,1,1667,Peptide
starPep_04587,0,1,1666,Peptide
starPep_04583,0,1,1665,Peptide
starPep_04582,0,1,1664,Peptide
starPep_04537,0,0,1663,Peptide
starPep_04493,0,0,1662,Peptide
starPep_04474,0,1,1661,Peptide
starPep_04473,0,1,1660,Peptide
starPep_04469,0,1,1659,Peptide
starPep_04447,0,1,1658,Peptide
starPep_04435,0,1,1657,Peptide
starPep_04434,0,1,1656,Peptide
starPep_04424,0,1,1655,Peptide
starPep_04422,0,1,1654,Peptide
starPep_04421,0,1,1653,Peptide
starPep_04420,0,1,1652,Peptide
starPep_04419,0,1,1651,Peptide
starPep_04418,0,1,1650,Peptide
starPep_04417,0,1,1649,Peptide
starPep_04416,0,1,1648,Peptide
starPep_04415,0,1,1647,Peptide
starPep_04414,0,1,1646,Peptide
starPep_04412,0,1,1645,Peptide
starPep_04411,0,1,1644,Peptide
starPep_04401,0,1,1643,Peptide
starPep_04400,0,1,1642,Peptide
starPep_04399,0,1,1641,Peptide
starPep_04398,0,1,1640,Peptide
starPep_04397,0,1,1639,Peptide
starPep_04395,0,1,1638,Peptide
starPep_04394,0,1,1637,Peptide
starPep_04393,0,1,1636,Peptide
starPep_04392,0,1,1635,Peptide
starPep_04391,0,1,1634,Peptide
starPep_04390,0,1,1633,Peptide
starPep_04366,0,1,1632,Peptide
starPep_04361,0,1,1631,Peptide
starPep_04360,0,1,1630,Peptide
starPep_04359,0,1,1629,Peptide
starPep_04358,0,1,1628,Peptide
starPep_04357,0,1,1627,Peptide
starPep_04353,0,1,1626,Peptide
starPep_04349,0,1,1625,Peptide
starPep_04346,0,1,1624,Peptide
starPep_04339,0,1,1623,Peptide
starPep_04338,0,1,1622,Peptide
starPep_04315,0,1,1621,Peptide
starPep_04313,0,1,1620,Peptide
starPep_04312,0,1,1619,Peptide
starPep_04310,0,1,1618,Peptide
starPep_04305,0,1,1617,Peptide
starPep_04298,0,1,1616,Peptide
starPep_04297,0,1,1615,Peptide
starPep_04296,0,1,1614,Peptide
starPep_04295,0,1,1613,Peptide
starPep_04294,0,1,1612,Peptide
starPep_04293,0,1,1611,Peptide
starPep_04292,0,1,1610,Peptide
starPep_04287,0,1,1609,Peptide
starPep_04286,0,1,1608,Peptide
starPep_04284,0,1,1607,Peptide
starPep_04280,0,1,1606,Peptide
starPep_04279,0,1,1605,Peptide
starPep_04278,0,1,1604,Peptide
starPep_04277,0,1,1603,Peptide
starPep_04276,0,1,1602,Peptide
starPep_04275,0,1,1601,Peptide
starPep_04274,0,1,1600,Peptide
starPep_04273,0,1,1599,Peptide
starPep_04272,0,1,1598,Peptide
starPep_04271,0,1,1597,Peptide
starPep_04270,0,1,1596,Peptide
starPep_04269,0,1,1595,Peptide
starPep_04268,0,1,1594,Peptide
starPep_04266,0,1,1593,Peptide
starPep_04265,0,1,1592,Peptide
starPep_04264,0,1,1591,Peptide
starPep_04262,0,1,1590,Peptide
starPep_04261,0,1,1589,Peptide
starPep_04260,0,1,1588,Peptide
starPep_04258,0,1,1587,Peptide
starPep_04257,0,1,1586,Peptide
starPep_04254,0,1,1585,Peptide
starPep_04247,0,1,1584,Peptide
starPep_04243,0,1,1583,Peptide
starPep_04241,0,1,1582,Peptide
starPep_04240,0,1,1581,Peptide
starPep_04225,0,1,1580,Peptide
starPep_04224,0,1,1579,Peptide
starPep_04223,0,1,1578,Peptide
starPep_04222,0,1,1577,Peptide
starPep_04207,0,1,1576,Peptide
starPep_04206,0,1,1575,Peptide
starPep_04205,0,1,1574,Peptide
starPep_04204,0,1,1573,Peptide
starPep_04203,0,1,1572,Peptide
starPep_04202,0,1,1571,Peptide
starPep_04201,0,1,1570,Peptide
starPep_04199,0,1,1569,Peptide
starPep_04198,0,1,1568,Peptide
starPep_04197,0,1,1567,Peptide
starPep_04196,0,1,1566,Peptide
starPep_04195,0,1,1565,Peptide
starPep_04194,0,1,1564,Peptide
starPep_04193,0,1,1563,Peptide
starPep_04192,0,1,1562,Peptide
starPep_04191,0,1,1561,Peptide
starPep_04190,0,1,1560,Peptide
starPep_04189,0,1,1559,Peptide
starPep_04188,0,1,1558,Peptide
starPep_04185,0,1,1557,Peptide
starPep_04184,0,1,1556,Peptide
starPep_04183,0,1,1555,Peptide
starPep_04182,0,1,1554,Peptide
starPep_04181,0,1,1553,Peptide
starPep_04180,0,1,1552,Peptide
starPep_04179,0,1,1551,Peptide
starPep_04178,0,1,1550,Peptide
starPep_04177,0,1,1549,Peptide
starPep_04158,0,1,1548,Peptide
starPep_04157,0,1,1547,Peptide
starPep_04134,0,1,1546,Peptide
starPep_04133,0,1,1545,Peptide
starPep_04130,0,1,1544,Peptide
starPep_04100,0,1,1543,Peptide
starPep_04097,0,1,1542,Peptide
starPep_04081,0,1,1541,Peptide
starPep_04080,0,1,1540,Peptide
starPep_04079,0,1,1539,Peptide
starPep_04062,0,1,1538,Peptide
starPep_04049,0,1,1537,Peptide
starPep_04047,0,1,1536,Peptide
Rana dybowskii,46419.97357,12,15,Origin
starPep_04037,0,1,1534,Peptide
starPep_04025,0,1,1533,Peptide
starPep_04024,0,1,1532,Peptide
starPep_04023,0,1,1531,Peptide
starPep_04022,0,1,1530,Peptide
starPep_04021,0,1,1529,Peptide
starPep_04019,0,1,1528,Peptide
starPep_04018,0,1,1527,Peptide
starPep_04017,0,1,1526,Peptide
starPep_04016,0,1,1525,Peptide
starPep_04003,0,1,1524,Peptide
starPep_04002,0,1,1523,Peptide
starPep_04001,0,1,1522,Peptide
starPep_04000,0,1,1521,Peptide
starPep_03997,0,1,1520,Peptide
starPep_03990,0,1,1519,Peptide
starPep_03985,0,1,1518,Peptide
starPep_03973,0,1,1517,Peptide
starPep_03968,0,1,1516,Peptide
starPep_03965,0,1,1515,Peptide
starPep_03964,0,1,1514,Peptide
starPep_03963,0,1,1513,Peptide
starPep_03961,0,1,1512,Peptide
Amolops chunganensis,115,11,568,Origin
starPep_03957,0,1,1510,Peptide
starPep_03955,0,1,1509,Peptide
starPep_03934,0,1,1508,Peptide
starPep_03931,0,1,1507,Peptide
starPep_03923,0,1,1506,Peptide
starPep_03922,0,1,1505,Peptide
starPep_03920,0,1,1504,Peptide
starPep_03919,0,1,1503,Peptide
starPep_03918,0,1,1502,Peptide
starPep_03917,0,1,1501,Peptide
starPep_03911,0,1,1500,Peptide
starPep_03903,0,1,1499,Peptide
starPep_03883,0,1,1498,Peptide
Bombina variegata,30964.5,11,33,Origin
Pseudopleuronectes americanus,16433,10,69,Origin
starPep_03835,0,1,1495,Peptide
starPep_03833,0,1,1494,Peptide
starPep_03832,0,1,1493,Peptide
starPep_03831,0,1,1492,Peptide
starPep_03816,0,0,1491,Peptide
starPep_03815,0,1,1490,Peptide
starPep_03812,0,1,1489,Peptide
starPep_03761,0,1,1488,Peptide
starPep_03758,0,1,1487,Peptide
starPep_03755,0,1,1486,Peptide
starPep_03752,0,1,1485,Peptide
starPep_03751,0,1,1484,Peptide
starPep_03750,0,1,1483,Peptide
starPep_03749,0,1,1482,Peptide
starPep_03748,0,1,1481,Peptide
starPep_03709,0,1,1480,Peptide
starPep_03708,0,1,1479,Peptide
starPep_03707,0,1,1478,Peptide
starPep_03706,0,1,1477,Peptide
starPep_03705,0,1,1476,Peptide
starPep_03704,0,1,1475,Peptide
starPep_03687,0,1,1474,Peptide
starPep_03664,0,1,1473,Peptide
starPep_03633,0,1,1472,Peptide
starPep_03599,0,1,1471,Peptide
starPep_03511,0,1,1470,Peptide
starPep_03487,0,1,1469,Peptide
starPep_03465,0,1,1468,Peptide
starPep_03460,0,1,1467,Peptide
starPep_03404,0,1,1466,Peptide
starPep_03403,0,1,1465,Peptide
starPep_03402,0,1,1464,Peptide
starPep_03401,0,1,1463,Peptide
starPep_03400,0,1,1462,Peptide
starPep_03399,0,1,1461,Peptide
starPep_03398,0,1,1460,Peptide
starPep_03397,0,1,1459,Peptide
starPep_03396,0,1,1458,Peptide
starPep_03395,0,1,1457,Peptide
starPep_03394,0,1,1456,Peptide
starPep_03393,0,1,1455,Peptide
starPep_03392,0,1,1454,Peptide
starPep_03391,0,1,1453,Peptide
starPep_03390,0,1,1452,Peptide
starPep_03389,0,1,1451,Peptide
starPep_03388,0,1,1450,Peptide
starPep_03387,0,1,1449,Peptide
starPep_03386,0,1,1448,Peptide
starPep_03385,0,1,1447,Peptide
starPep_03384,0,1,1446,Peptide
starPep_03383,0,1,1445,Peptide
starPep_03382,0,1,1444,Peptide
starPep_03381,0,1,1443,Peptide
starPep_03380,0,1,1442,Peptide
starPep_03379,0,1,1441,Peptide
starPep_03378,0,1,1440,Peptide
starPep_03377,0,1,1439,Peptide
starPep_03376,0,1,1438,Peptide
starPep_03375,0,1,1437,Peptide
starPep_03374,0,1,1436,Peptide
starPep_03373,0,1,1435,Peptide
starPep_03372,0,1,1434,Peptide
starPep_03371,0,1,1433,Peptide
starPep_03367,0,1,1432,Peptide
starPep_03363,0,1,1431,Peptide
starPep_03362,0,1,1430,Peptide
starPep_03351,0,1,1429,Peptide
starPep_03343,0,1,1428,Peptide
starPep_03328,0,1,1427,Peptide
starPep_03325,0,1,1426,Peptide
starPep_03316,0,1,1425,Peptide
starPep_03249,0,1,1424,Peptide
starPep_03221,0,2,1423,Peptide
starPep_03185,0,1,1422,Peptide
starPep_03174,0,1,1421,Peptide
Ceratitis capitata,30954.5,10,34,Origin
starPep_03126,0,1,1419,Peptide
starPep_03091,0,1,1418,Peptide
starPep_03086,0,1,1417,Peptide
starPep_03083,0,0,1416,Peptide
starPep_03042,0,1,1415,Peptide
starPep_03036,0,1,1414,Peptide
starPep_03030,0,1,1413,Peptide
starPep_03014,0,1,1412,Peptide
starPep_03013,0,1,1411,Peptide
starPep_02980,0,1,1410,Peptide
Babina pleuraden,36,9,602,Origin
Oxyopes takobius,44,9,595,Origin
starPep_02937,0,1,1407,Peptide
starPep_02914,0,1,1406,Peptide
starPep_02904,0,1,1405,Peptide
starPep_02889,0,1,1404,Peptide
starPep_02868,0,1,1403,Peptide
starPep_02867,0,1,1402,Peptide
starPep_02849,0,1,1401,Peptide
starPep_02845,0,1,1400,Peptide
starPep_02827,0,1,1399,Peptide
starPep_02806,0,1,1398,Peptide
starPep_02804,0,1,1397,Peptide
starPep_02803,0,1,1396,Peptide
starPep_02754,0,1,1395,Peptide
starPep_02753,0,1,1394,Peptide
starPep_02752,0,1,1393,Peptide
starPep_02751,0,1,1392,Peptide
starPep_02750,0,1,1391,Peptide
starPep_02747,0,1,1390,Peptide
starPep_02733,0,1,1389,Peptide
starPep_02730,0,1,1388,Peptide
starPep_02715,0,1,1387,Peptide
starPep_02714,0,1,1386,Peptide
starPep_02710,0,1,1385,Peptide
starPep_02693,0,1,1384,Peptide
starPep_02692,0,1,1383,Peptide
starPep_02691,0,1,1382,Peptide
starPep_02690,0,1,1381,Peptide
starPep_02689,0,1,1380,Peptide
starPep_02687,0,1,1379,Peptide
starPep_02686,0,1,1378,Peptide
starPep_02679,0,1,1377,Peptide
starPep_02678,0,1,1376,Peptide
starPep_02670,0,1,1375,Peptide
starPep_02655,0,1,1374,Peptide
starPep_02651,0,1,1373,Peptide
Rana chensinensis,6829.888889,9,227,Origin
starPep_02614,0,1,1371,Peptide
Phyllomedusa tarsius,11920.9092,9,118,Origin
starPep_02579,0,1,1369,Peptide
Silurana epitropicalis,18262,9,66,Origin
